cell_id,lon,lat,x_m,y_m,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,slope_std,slope_min,slope_max,roughness_mean,roughness_std,roughness_min,roughness_max,elevation_error_mean,elevation_error_std,elevation_error_min,elevation_error_max,crater_count,crater_coverage_pct,crater_mean_diameter_m,crater_max_diameter_m,avg_illumination_pct,earth_visibility_pct
14,5.83248285882104,-80.02999840950305,30800.0,301520.0,2288.028076171875,41.23283767700195,2098.3271484375,2394.07763671875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
15,6.763633989760354,-80.0121897852114,35760.0,301520.0,2270.60302734375,132.51754760742188,1992.2042236328125,2567.8291015625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
16,-12.074700335366792,-80.02408714557534,-63440.0,296560.0,-865.6414184570312,17.603700637817383,-1037.534423828125,-841.085693359375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
17,-11.155288370424111,-80.05677236316619,-58480.0,296560.0,-886.6282958984375,16.31110191345215,-996.7490234375,-856.0482788085938,,,,,,,,,,,,,0,0.0,0.0,0.0,,
18,-10.230021202667839,-80.0868950443184,-53520.0,296560.0,-909.9027099609375,10.905783653259277,-959.8423461914062,-881.8540649414062,,,,,,,,,,,,,0,0.0,0.0,0.0,,
19,-9.29932970848174,-80.11443127444818,-48560.0,296560.0,-676.0208129882812,226.72666931152344,-938.4277954101562,56.38815689086914,,,,,,,,,,,,,0,0.0,0.0,0.0,,
20,-8.363661269863135,-80.13935893801434,-43600.0,296560.0,581.9615478515625,497.6502380371094,-484.48431396484375,1599.87646484375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
21,-7.42347867409296,-80.16165780208435,-38640.0,296560.0,2033.896484375,365.0659484863281,1229.195068359375,2681.2490234375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
22,-6.47925889882103,-80.18130959419364,-33680.0,296560.0,2327.376220703125,157.6393280029297,2055.961669921875,2755.6240234375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
23,-5.531491789114816,-80.19829807382136,-28720.0,296560.0,1671.06640625,259.7674560546875,1029.9625244140625,2181.557861328125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
24,-4.580678634502515,-80.21260909684607,-23760.0,296560.0,796.4275512695312,170.22076416015625,610.7382202148438,1346.1956787109375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
25,-3.627330655453362,-80.22423067239593,-18800.0,296560.0,649.06494140625,73.8508071899414,393.00225830078125,761.8451538085938,,,,,,,,,,,,,0,0.0,0.0,0.0,,
26,-2.6719674100487723,-80.2331530115665,-13840.0,296560.0,915.1015625,234.1779022216797,415.3769226074219,1403.219482421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
27,-1.7151151327772443,-80.23936856754918,-8880.0,296560.0,1735.9261474609375,207.308837890625,1352.091064453125,2207.893310546875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
28,-0.7573050184063314,-80.24287206678717,-3920.0,296560.0,2400.5869140625,120.43802642822266,2067.7255859375,2682.66357421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
29,0.20092853527774296,-80.24366053086067,1040.0,296560.0,2655.5419921875,69.82677459716797,2494.2373046875,2829.880126953125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
30,1.1590497114386782,-80.24173328888808,6000.0,296560.0,2717.155517578125,21.591835021972656,2650.367919921875,2812.64599609375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
31,2.1165230700283324,-80.23709198032381,10960.0,296560.0,2569.878173828125,211.95875549316406,2080.161865234375,2837.910888671875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
32,3.0728153404711014,-80.22974054812431,15920.0,296560.0,2350.493408203125,218.0927276611328,2057.86962890625,2779.83837890625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
33,4.027397196220134,-80.21968522234985,20880.0,296560.0,2645.618896484375,135.04022216796875,2151.10205078125,2782.071533203125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
34,4.979744996493114,-80.20693449436052,25840.0,296560.0,2451.052001953125,85.13890075683594,2223.945556640625,2664.5029296875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
35,5.9293424810032835,-80.19149908185629,30800.0,296560.0,2393.94873046875,63.926780700683594,2262.506591796875,2579.3408203125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
36,6.875682404222492,-80.17339188509571,35760.0,296560.0,2549.51123046875,51.3157844543457,2363.2333984375,2643.651123046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
37,7.818268096629902,-80.15262793470751,40720.0,296560.0,2547.47607421875,35.14480209350586,2440.824951171875,2623.944580078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
38,8.75661494149014,-80.12922433158369,45680.0,296560.0,2394.18310546875,148.46841430664062,2118.02685546875,2631.19580078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
39,9.690251756942658,-80.10320017940523,50640.0,296560.0,2376.270751953125,132.12852478027344,1888.781494140625,2630.356201171875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
40,10.618722074540917,-80.07457651040946,55600.0,296560.0,2024.3128662109375,176.51312255859375,1539.5955810546875,2506.16064453125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
41,11.541585306825578,-80.04337620505326,60560.0,296560.0,1896.83984375,74.7532730102539,1547.546142578125,2009.5772705078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
42,12.458417798018525,-80.00962390626235,65520.0,296560.0,1878.4376220703125,78.18333435058594,1567.576904296875,1988.8692626953125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
43,-15.939167421817803,-80.02442972995864,-83280.0,291600.0,-1796.484619140625,411.244140625,-2609.785400390625,-914.7802734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
44,-15.034095924166225,-80.06777784940186,-78320.0,291600.0,-710.2749633789062,284.5724792480469,-1369.27783203125,-300.8359680175781,,,,,,,,,,,,,0,0.0,0.0,0.0,,
45,-14.121279407864279,-80.10864131659417,-73360.0,291600.0,-578.702392578125,113.91620635986328,-755.9873046875,-299.2839660644531,,,,,,,,,,,,,0,0.0,0.0,0.0,,
46,-13.20108717570558,-80.14698855289755,-68400.0,291600.0,-780.7528686523438,62.976810455322266,-903.67578125,-586.6607055664062,,,,,,,,,,,,,0,0.0,0.0,0.0,,
47,-12.273909729104075,-80.18278944846881,-63440.0,291600.0,-839.9953002929688,42.6656608581543,-955.1128540039062,-643.28173828125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
48,-11.340158140932022,-80.21601546894922,-58480.0,291600.0,-786.0567016601562,125.1220474243164,-919.0370483398438,-293.1720275878906,,,,,,,,,,,,,0,0.0,0.0,0.0,,
49,-10.400263289456637,-80.24663975929649,-53520.0,291600.0,-628.9620361328125,276.6109924316406,-986.1978759765625,114.76968383789062,,,,,,,,,,,,,0,0.0,0.0,0.0,,
50,-9.454674953609166,-80.27463724394502,-48560.0,291600.0,-63.527503967285156,418.42413330078125,-901.5445556640625,1032.93359375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
51,-8.50386077147544,-80.29998472247817,-43600.0,291600.0,1273.857177734375,567.9359130859375,90.30435943603516,2452.385009765625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
52,-7.548305065614449,-80.32266096000458,-38640.0,291600.0,2469.3720703125,239.42979431152344,1623.2843017578125,2760.05419921875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
53,-6.5885075405599896,-80.34264677145305,-33680.0,291600.0,2530.396240234375,222.10630798339844,2083.303955078125,2827.326416015625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
54,-5.624981859605256,-80.35992509903038,-28720.0,291600.0,1928.7933349609375,244.05526733398438,1366.1123046875,2427.44873046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
55,-4.658254109675612,-80.37448108213158,-23760.0,291600.0,1054.531982421875,295.50250244140625,652.1694946289062,1792.6427001953125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
56,-3.6888611647231655,-80.38630211904706,-18800.0,291600.0,699.7570190429688,48.778160095214844,511.6941833496094,859.0343627929688,,,,,,,,,,,,,0,0.0,0.0,0.0,,
57,-2.7173489595916362,-80.39537791987686,-13840.0,291600.0,980.378173828125,263.677734375,437.4403991699219,1467.580078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
58,-1.7442706876654843,-80.40170055013843,-8880.0,291600.0,1847.0418701171875,253.37319946289062,1372.0618896484375,2361.5419921875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
59,-0.7701849368007854,-80.40526446463849,-3920.0,291600.0,2394.70556640625,95.17803192138672,2133.640625,2585.1416015625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
60,0.2043462209925595,-80.40606653127311,1040.0,291600.0,2343.817138671875,300.35089111328125,1666.9794921875,2849.14501953125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
61,1.1787591699112299,-80.40410604451715,6000.0,291600.0,2603.25537109375,326.4479064941406,1676.3885498046875,2962.599853515625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
62,2.152490704073483,-80.39938472846742,10960.0,291600.0,2748.632568359375,70.97276306152344,2585.240478515625,2944.084228515625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
63,3.1249799776855456,-80.39190672940893,15920.0,291600.0,2682.849609375,45.49066925048828,2570.355712890625,2808.989501953125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
64,4.095670434813453,-80.38167859797927,20880.0,291600.0,2705.177001953125,49.22179412841797,2518.41455078125,2808.900634765625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
65,5.06401170224248,-80.36870926111008,25840.0,291600.0,2731.04248046875,95.87709045410156,2459.94580078125,2947.12548828125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
66,6.029461429496944,-80.3530099840258,30800.0,291600.0,2749.807373046875,134.55433654785156,2515.827392578125,3015.0439453125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
67,6.991487060931015,-80.33459432267604,35760.0,291600.0,2671.648193359375,85.30380249023438,2479.0498046875,2907.573974609375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
68,7.949567525865228,-80.31347806706673,40720.0,291600.0,2793.1337890625,103.55780029296875,2591.074951171875,3050.3896484375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
69,8.903194834006994,-80.28967917603715,45680.0,291600.0,2801.3916015625,136.60519409179688,2527.162353515625,3045.63916015625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
70,9.85187556482574,-80.26321770410142,50640.0,291600.0,2445.91259765625,327.477783203125,1680.3740234375,3023.336181640625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
71,10.795132241120148,-80.23411572103402,55600.0,291600.0,1481.101318359375,293.9267578125,1169.6392822265625,2444.697509765625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
72,11.732504578680272,-80.20239722493088,60560.0,291600.0,1459.927978515625,184.93576049804688,1177.87890625,1885.7535400390625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
73,12.663550605673558,-80.16808804951464,65520.0,291600.0,1985.7447509765625,95.8944320678711,1607.92236328125,2106.273681640625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
74,13.58784764713469,-80.13121576648143,70480.0,291600.0,1871.3504638671875,180.6591033935547,1360.54345703125,2132.19580078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
75,14.504993171678471,-80.09180958370162,75440.0,291600.0,1791.7315673828125,243.72659301757812,1329.8411865234375,2398.015380859375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
76,15.41460549925022,-80.04990024009022,80400.0,291600.0,2151.48095703125,126.8685302734375,1731.74609375,2463.30712890625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
77,16.31632437034861,-80.00551989795888,85360.0,291600.0,1974.8477783203125,170.73265075683594,1517.7445068359375,2276.464111328125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
78,-18.90379159739023,-80.033512593905,-98160.0,286640.0,-3576.308349609375,10.484824180603027,-3628.35986328125,-3551.38232421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
79,-18.011754521464017,-80.08491268813826,-93200.0,286640.0,-3563.19140625,67.01870727539062,-3692.858154296875,-3233.544921875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
80,-17.11059448363479,-80.1339005230022,-88240.0,286640.0,-3091.2216796875,212.76202392578125,-3496.42041015625,-2619.9169921875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
81,-16.20062335978274,-80.18043919790303,-83280.0,286640.0,-2108.583984375,360.5566101074219,-2738.520263671875,-1356.5255126953125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
82,-15.282176920414859,-80.22449297563949,-78320.0,286640.0,-641.8966064453125,427.4281311035156,-1488.918701171875,3.6448278427124023,,,,,,,,,,,,,0,0.0,0.0,0.0,,
83,-14.35561462797054,-80.26602740080232,-73360.0,286640.0,-337.7415466308594,131.7166290283203,-593.27294921875,-30.674522399902344,,,,,,,,,,,,,0,0.0,0.0,0.0,,
84,-13.421319290852322,-80.30500941783113,-68400.0,286640.0,-527.0347290039062,147.58209228515625,-832.13916015625,-189.3979034423828,,,,,,,,,,,,,0,0.0,0.0,0.0,,
85,-12.479696569171178,-80.34140748790851,-63440.0,286640.0,-375.79351806640625,263.0117492675781,-793.837158203125,408.326171875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
86,-11.53117432866189,-80.37519170383455,-58480.0,286640.0,175.95021057128906,343.1854248046875,-621.206298828125,816.2244262695312,,,,,,,,,,,,,0,0.0,0.0,0.0,,
87,-10.576201840851203,-80.40633390199855,-53520.0,286640.0,706.0572509765625,479.0962219238281,-260.31591796875,1841.013427734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
88,-9.61524882932754,-80.43480777054727,-48560.0,286640.0,1221.5399169921875,477.46319580078125,145.22621154785156,2095.710693359375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
89,-8.648804363839222,-80.46058895284479,-43600.0,286640.0,1892.2879638671875,367.3656311035156,1079.522705078125,2689.202392578125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
90,-7.677375605906085,-80.48365514532632,-38640.0,286640.0,2667.3017578125,282.4335021972656,1493.03759765625,3083.107421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
91,-6.7014864116309685,-80.50398618886949,-33680.0,286640.0,2624.05712890625,225.53976440429688,2166.6015625,2982.044677734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
92,-5.721675799402143,-80.5215641528399,-28720.0,286640.0,2334.21142578125,229.90765380859375,1815.8297119140625,2815.3388671875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
93,-4.738496292143112,-80.53637341101535,-23760.0,286640.0,1457.313720703125,311.1455078125,870.5877685546875,2160.372802734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
94,-3.7525121456480854,-80.54840070865431,-18800.0,286640.0,856.5335693359375,57.45286178588867,664.2589111328125,1051.143310546875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
95,-2.7642974762960812,-80.55763522004634,-13840.0,286640.0,1171.2677001953125,162.64683532714844,729.105224609375,1560.57861328125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
96,-1.7744343030214955,-80.56406859596672,-8880.0,286640.0,1831.302490234375,220.8586883544922,1451.41455078125,2368.784423828125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
97,-0.7835105197948216,-80.56769500055336,-3920.0,286640.0,2439.023193359375,114.62206268310547,2060.07666015625,2624.858154296875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
98,0.20788218400117073,-80.56851113722627,1040.0,286640.0,1866.007080078125,230.3682098388672,1632.484375,2530.1171875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
99,1.199150437056346,-80.56651626338144,6000.0,286640.0,2067.3876953125,361.9671325683594,1624.458251953125,2870.291015625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
100,2.189701314673744,-80.56171219370624,10960.0,286640.0,2762.796875,82.20108795166016,2577.00439453125,2921.869873046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
101,3.1789444633092976,-80.55410329208127,15920.0,286640.0,2635.236572265625,63.72011947631836,2395.062255859375,2758.390380859375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
102,4.166294202121044,-80.54369645215347,20880.0,286640.0,2718.778564453125,74.0634765625,2530.2353515625,2854.619140625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
103,5.151171582920856,-80.53050106678273,25840.0,286640.0,2891.98828125,87.3950424194336,2744.421875,3141.1796875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
104,6.1330063906101975,-80.51452898667651,30800.0,286640.0,3086.35693359375,89.10301971435547,2891.966064453125,3339.5869140625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
105,7.111239067157387,-80.49579446863727,35760.0,286640.0,3074.85888671875,125.50421142578125,2595.608642578125,3314.958984375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
106,8.085322543411847,-80.47431411394504,40720.0,286640.0,2741.583251953125,374.78680419921875,1637.8494873046875,3166.56640625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
107,9.054723964518823,-80.45010679749046,45680.0,286640.0,2257.77392578125,445.7071533203125,1537.583251953125,3013.6982421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
108,10.018926296359211,-80.42319358835118,50640.0,286640.0,2292.083984375,236.23745727539062,1667.4564208984375,2955.0322265625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
109,10.977429802252345,-80.3935976625746,55600.0,286640.0,1571.8624267578125,315.391845703125,1166.3985595703125,2342.16162109375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
110,11.929753381081913,-80.36134420898324,60560.0,286640.0,1377.5994873046875,168.75936889648438,1170.245849609375,1930.4388427734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
111,12.875435759992238,-80.32646032886156,65520.0,286640.0,2052.294189453125,116.13511657714844,1605.341064453125,2209.86474609375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
112,13.814036536810674,-80.28897493041187,70480.0,286640.0,1978.36962890625,70.96944427490234,1787.25341796875,2126.192138671875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
113,14.745137069339695,-80.2489186188806,75440.0,286640.0,2190.80908203125,124.89693450927734,1922.6236572265625,2454.818115234375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
114,15.668341210591075,-80.20632358326071,80400.0,286640.0,2336.78662109375,122.6378173828125,2045.3863525390625,2513.874755859375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
115,16.58327589086934,-80.16122348046375,85360.0,286640.0,2147.6748046875,45.18318557739258,2041.6502685546875,2288.54443359375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
116,17.489591549322405,-80.11365331783573,90320.0,286640.0,1955.10400390625,144.74697875976562,1674.6112060546875,2236.216796875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
117,18.386962419139312,-80.06364933485936,95280.0,286640.0,1806.6474609375,60.61860656738281,1658.16552734375,1970.5404052734375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
118,19.275086671968957,-80.01124888484442,100240.0,286640.0,1715.46875,199.19467163085938,1222.3941650390625,2010.7166748046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
119,-21.865909626928453,-80.01603986519314,-113040.0,281680.0,-3505.884033203125,16.962434768676758,-3608.038818359375,-3463.430908203125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
120,-20.991698844742434,-80.07535134285305,-108080.0,281680.0,-3526.528076171875,8.78862476348877,-3554.3173828125,-3505.8046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
121,-20.10713164442309,-80.13234154142391,-103120.0,281680.0,-3544.8876953125,12.826972007751465,-3638.71728515625,-3521.1572265625,,,,,,,,,,,,,0,0.0,0.0,0.0,,
122,-19.21245196208,-80.18696908883655,-98160.0,281680.0,-3567.796142578125,11.851189613342285,-3642.107421875,-3539.417724609375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
123,-18.307929055964546,-80.23919342623756,-93200.0,281680.0,-3554.869873046875,52.052059173583984,-3622.51953125,-3253.234375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
124,-17.393857753302814,-80.28897493041187,-88240.0,281680.0,-3016.035400390625,304.3019714355469,-3498.0908203125,-2318.607421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
125,-16.47055856590515,-80.33627503843356,-83280.0,281680.0,-1852.529296875,416.34423828125,-2692.919921875,-958.1780395507812,,,,,,,,,,,,,0,0.0,0.0,0.0,,
126,-15.538377664860127,-80.38105637382718,-78320.0,281680.0,-355.5733642578125,383.142578125,-1320.593505859375,110.73729705810547,,,,,,,,,,,,,0,0.0,0.0,0.0,,
127,-14.597686705594361,-80.4232828734548,-73360.0,281680.0,-63.2262077331543,127.84239196777344,-391.8051452636719,150.80270385742188,,,,,,,,,,,,,0,0.0,0.0,0.0,,
128,-13.64888249577883,-80.46291991428481,-68400.0,281680.0,-109.110595703125,144.176513671875,-400.36962890625,120.85609436035156,,,,,,,,,,,,,0,0.0,0.0,0.0,,
129,-12.692386499982723,-80.49993443914506,-63440.0,281680.0,200.8375701904297,241.17822265625,-346.5791931152344,844.0407104492188,,,,,,,,,,,,,0,0.0,0.0,0.0,,
130,-11.728644176606847,-80.5342950805196,-58480.0,281680.0,896.2992553710938,173.46141052246094,435.0859069824219,1414.6068115234375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
131,-10.758124144453317,-80.56597228141392,-53520.0,281680.0,1762.31396484375,517.3836059570312,836.8349609375,2700.19921875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
132,-9.78131717828248,-80.5949384122928,-48560.0,281680.0,2409.27685546875,233.17584228515625,1869.691162109375,2881.943359375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
133,-8.798735034841139,-80.62116788308587,-43600.0,281680.0,1776.8896484375,508.8340148925781,1123.592041015625,2925.02392578125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
134,-7.8109091130814425,-80.64463724926141,-38640.0,281680.0,2672.583740234375,532.1087036132812,1339.416015625,3246.8623046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
135,-6.818388954584558,-80.66532531099033,-33680.0,281680.0,2992.89013671875,70.69015502929688,2818.625732421875,3130.30224609375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
136,-5.821740592510626,-80.68321320445642,-28720.0,281680.0,2723.435302734375,220.9024200439453,2170.6962890625,3080.01123046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
137,-4.82154475966603,-80.69828448442244,-23760.0,281680.0,2094.06982421875,339.1959228515625,1084.5706787109375,2740.321533203125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
138,-3.8183949684584606,-80.71052519722528,-18800.0,281680.0,1309.8551025390625,259.9795837402344,894.3229370117188,2090.063232421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
139,-2.8128954775474164,-80.7199239434569,-13840.0,281680.0,1321.49951171875,162.2996368408203,973.0311279296875,1654.5020751953125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
140,-1.805659161841696,-80.72647192968,-8880.0,281680.0,1620.2591552734375,190.4968719482422,1308.19873046875,2058.57373046875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
141,-0.7973053040988668,-80.73016300863468,-3920.0,281680.0,2221.65185546875,217.28770446777344,1414.4793701171875,2560.55224609375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
142,0.21154267229759463,-80.73099370750816,1040.0,281680.0,2466.485107421875,138.8983917236328,1929.07470703125,2684.561767578125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
143,1.220259508805255,-80.72896324396464,6000.0,281680.0,2602.31005859375,178.37149047851562,1974.873291015625,2856.5830078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
144,2.2282204341984517,-80.72407352976217,10960.0,281680.0,2667.3095703125,66.94995880126953,2497.354736328125,2876.04296875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
145,3.234803482523917,-80.7163291619179,15920.0,281680.0,2724.392822265625,82.01005554199219,2549.085693359375,2926.094482421875,,,,,,,,,,,,,0,0.0,0.0,0.0,,
146,4.239391785085519,-80.70573740151669,20880.0,281680.0,2621.40478515625,68.63789367675781,2506.03125,2861.33203125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
147,5.241375815454914,-80.6923081403914,25840.0,281680.0,2964.83349609375,177.6806182861328,2614.32958984375,3219.00830078125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
148,6.240155567309604,-80.67605385603073,30800.0,281680.0,3213.45458984375,105.76485443115234,2722.946044921875,3397.249267578125,,,,,,,,,,,,,0,0.0,0.0,0.0,,
149,7.235142646039688,-80.65698955519284,35760.0,281680.0,2470.0673828125,458.2159423828125,1533.3511962890625,3351.642333984375,,,,,,,,,,,,,0,0.0,0.0,0.0,,
